"","county","weave_ct2010","Educ_HS_GradRateF","Educ_HS_CCRPI_ScoreF","Educ_pcExceeding_3Grade_ReadingF","Educ_pc_Exceeding_8Grade_MathF","Health_pcLBW_BirthsF","Health_pc_Under18_no_Health_InsF","Income_pcUnder18_in_povF","Income_pcFam_below200pc_povF","Income_pcHH_HousingBurdenF","Birth_to_Moms_noHSF","Educ_pc_postsecF","Educ_pcAdults_no_HSF","Health_pcAdults_no_Health_InsF","Income_Unemployment_rateF"
"51","Clayton",13063040512,-0.886000719685758,-1.56833384098161,-1.21900223043232,-0.352894578182785,-0.90221391217937,0.239261941899483,-0.509137334204389,-0.392601155017899,-0.747327919061248,0.0334460250258723,-1.799886345622,-0.238958516072603,0.0502583759678322,-0.701536394063902
"52","Clayton",13063040513,-0.758227986614145,-1.3771502317287,-1.12316015582239,-0.395418929697959,-0.295113579464363,-0.309942434199051,0.832295607654549,0.357377368842899,0.403148353585433,-0.059517139336652,-1.61198914576334,0.450157831952537,-0.0359189088771201,-0.671529947502935
"53","Clayton",13063040514,-0.621937071337756,-1.16684826155049,-1.18545750431884,-0.772822549395127,-1.22361997067555,-1.14568822391421,-0.690004697151661,-0.816931109307561,-1.62168988627272,-1.30184306309039,-1.38651250593295,-0.578374030771552,-1.47938843003007,-0.656526724222452
"54","Clayton",13063040515,-0.477127973856594,-1.07125645692404,-0.802089205879135,-0.825977988789094,-0.295113579464363,0.131808911793248,-0.11223395440343,-0.308721978007152,-0.351564081270789,0.134860386148626,-1.29256390600362,-0.166961285681917,-0.538619737139342,-1.5267136744905
"55","Clayton",13063040516,-0.477127973856594,-0.985223832760228,-0.682286612616726,-0.799400269092111,-1.04506104928878,-0.130854050688659,-1.2828477201455,-0.994557601800907,-1.92541562225145,-0.617296125511798,-1.00132324622269,-1.08235464350636,-0.48834965431312,-0.611517054381001
"56","Clayton",13063040518,-0.144918867870399,-0.832276945357897,-0.538523500701835,-0.916342235758839,-2.36639706755086,-1.15762744948157,-1.92593167729136,-1.21659071741759,-1.03264603467762,-0.211638681020783,-1.09527184615202,-0.568088712144311,-1.68765020173871,-1.8867910332221
"57","Clayton",13063040519,-0.937109812914403,-1.64480728468278,-0.998565458829485,-0.857871252425475,0.0262924790318178,0.501924904381391,-1.55414876456641,-1.41395348685464,-1.9070080018891,-0.296150648623077,-1.86565036557253,-0.393238295481216,-0.789970151270453,-0.371465481893264
"58","Clayton",13063040520,-1.92521894866821,-1.75951745023453,-0.993773355098989,-1.07049301000134,-0.973637480734077,-2.7097267732383,-0.795510658870904,-0.974821324857202,-1.42840987246808,0.0587996153065608,-0.888584926307497,-0.269814471954326,-0.545801177543088,-0.716539617344386
"59","Clayton",13063040521,-0.937109812914403,-1.64480728468278,-1.20941802297132,-0.772822549395127,-2.22354993044144,0.597438708920267,-1.17231766501105,-0.437007778141236,0.347925492498392,-1.36945263717222,-1.86565036557253,-0.814936359198093,-0.41653525027566,-1.39168466496615
"60","Clayton",13063040522,-0.937109812914403,-1.64480728468278,-1.13274436328338,-0.613356231213225,-0.759366775069957,1.13470385945144,-0.298125410765904,-1.52250301004502,-1.40079844192456,-0.887734421839141,-1.86565036557253,-0.619515305280516,-0.847421674500421,-2.15684905227081
"61","Clayton",13063040523,-0.647491617952079,-1.21464416386372,-1.33880482369473,-0.352894578182785,-1.83072030339056,-0.0711579228518619,-0.172523075385854,-0.861337732430897,-0.176691687828494,-0.177833893979865,-1.43348680589761,-1.56576461898668,-1.2495823371102,0.36369245885043
"62","Clayton",13063040524,-0.732673439999821,-1.32935432941547,-0.912307591680551,-0.677142758485986,0.0977160475865243,-1.93367711135993,-0.534257801280399,-0.33832639342271,0.145441668512577,-0.26234586158216,-1.56501484579868,-0.43437956999018,-0.41653525027566,-0.236436472368912
"63","Clayton",13063040525,-0.144918867870399,-0.832276945357897,-1.30526009758125,-0.916342235758839,0.240563184695938,-0.620362298950396,0.0183924743918228,-1.00442574027276,-1.28114890956931,0.177116369949773,-1.09527184615202,-0.506376800380866,0.0358954951603402,-0.671529947502935
"64","Clayton",13063040526,-0.178991596689495,-0.851395306283188,-1.30526009758125,-0.916342235758839,-0.937925696456724,0.0362951072543731,-1.41347414894075,-1.1623159558224,-0.572455525618952,-0.09332192637757,-1.11406156613789,0.223880822153237,-0.991050482575342,-0.446481598295682
"65","Clayton",13063040606,-0.604900706928207,-0.51682399009059,-0.993773355098989,-1.10238627363772,-0.259401795187009,0.501924904381391,-0.438800026391561,-0.77745855542015,-1.29955652993165,-0.837027241277765,0.0321113529999441,-0.979501457233947,-0.272906442200739,-0.236436472368912
"66","Clayton",13063040608,-0.604900706928207,-0.51682399009059,-0.318086729099003,-1.11301736151652,-1.1879081863982,-0.32188165976641,0.41027176077758,0.520201653628467,0.034995946338495,0.523615437119182,0.0321113529999441,0.532440380970464,0.423693276962625,-0.446481598295682
